,comment,recommend,prediction,no preprocessing,no smoothing,no preprocessing or smoothing
47,"['سلام\r', 'حدود', 'یک', 'ماهه', 'که', 'این', 'هدفون', 'و', 'برا', 'من', 'کادو', 'اوردن', 'و', 'واقعا', 'رضا', 'دار', '،', 'راست', 'ایر', 'پاد', 'اپل', 'ه', 'دار', 'که', 'تا', 'قبل', 'از', 'این', 'هدفون', 'بر', 'این', 'باور', 'بود#باش', 'که', 'هیچ', 'هدفون', 'تو', 'این', 'رنج', 'قیم', 'نمیتونه', 'به', 'از', 'خود', 'ایرپاد', 'اپل', 'باشه', '،', 'ول', 'این', 'مدل', 'منو', 'شگف', 'زده', 'کرد#کن', '.', 'منظور', 'این', 'نیس', 'که', 'به', 'از', 'ایرپاده', 'ول', 'در', 'نوع', 'خود', 'معرکس', '.', '\r', 'البته', 'در', 'قیاس', 'با', 'ایرپاد', 'از', 'نظر', 'کیف', 'صدا', 'بیس', 'کمتر', 'داره', 'و', 'کم', 'ارگونوم', 'ایرپاد', 'بهتره', 'ول', 'تو', 'تفکیک', 'صدا', 'یه', 'کم', 'از', 'ایرپاد', 'بهتره', 'از', 'نظر', 'شارژ', 'ده', 'ایرپاد', 'بهتره', 'ول', 'این', 'مدل', 'ه', 'کاملا', 'عالیه', 'چون', 'که', '۳', 'ساع', 'شارژ', 'با', 'ولو', 'اخر', 'نگه', 'میداره', 'و', 'بعد', 'از', '۲۰', 'ال', '۳۰', 'دقیقه', 'فول', 'شارژ', 'میشه', 'که', 'در', 'نوع', 'خود', 'عالیه', '،', 'کاملا', 'تاچ', '#هست', 'و', 'نکته', 'جالب', '،', 'میکروفن', 'این', 'هدفون', 'داخل', 'گو', 'میان', 'قرار', 'میگیره', 'واقعا', 'با', 'کیفیته', '.', '\r', 'در', 'مجموع', 'خیل', 'راض', 'و', 'راست', 'شگف', 'زده', 'چرا', 'که', 'حدود', 'یک', 'سو', 'قیم', 'ایرپاد', 'هس', 'و', 'در', 'مجموع', 'ایرپاد', 'با', 'تما', 'تکنولوژ', 'و', 'ژیروسکوپ', 'که', 'داره', 'نهایتا', '۱۰', '٪\u061c', 'بهتره', 'البته', 'با', 'سه', 'برابر', 'قیمت\r', 'و', 'در', 'اخر', 'در', 'مورد', 'برد#بر', 'qcy', '،', 'برد#بر', '۱۳', 'ساله', 'ا', 'که', 'به', 'طور', 'تخصص', 'فقط', 'هدفون', 'و', 'اسپیکر', 'با', 'کیف', 'تولید', 'میکنه', 'و', 'در', 'چین', 'بسیار', 'مطرح', 'هس', '،', 'امیدوار', 'که', 'به', 'انتخاب', 'و', 'نسب', 'به', 'هزینه', 'ا', 'که', 'میکنید', 'داشت#دار', '.', 'ظاهر', 'زیبا', 'و', 'باطن', 'نا', 'ارا', 'و', 'فوق', 'العاده']",recommended,recommended,recommended,recommended,recommended
48,"['خیل', 'دوست', 'داشت#دار', '۲', 'سایز', 'کوچک', 'و', 'بزرگ', 'را', 'برا', 'دختر', 'خرید', 'و', 'دوباره', '۲', 'تا', 'دیگر', 'برا', 'خواهرزاده', 'ا', 'و', 'بعد', 'ه', 'یک', 'دیگر', 'برا', 'دوس', '.', '\r', 'خیل', 'دوس', 'داشتن', 'و', 'زیباس', 'از', 'دیج', 'کالا', 'ممنون', 'م', 'باز', 'این', 'عروسک', 'را', 'شارژ', 'کند', '.', 'عااااااال', 'عروسک', 'پشم', 'سگ']",recommended,recommended,recommended,recommended,recommended
49,"['اگر', 'میخواید', 'پشه', '', 'کبابتون', 'کن', 'و', 'تو', 'نور', 'این', 'حشره', 'ک', 'جا', 'گزیدگ', 'رو', 'با', 'دق', 'بررس', 'کرد#کن', '،', 'از', 'این', 'چراغ', 'خواب', 'استفاده', 'کرد#کن', '\r', 'نه', 'تن', 'هیچ', 'پشه', 'ا', 'نمی\u200cکشه', '،', 'بلکه', 'من', 'فکر', 'میکن', 'داخل', 'پشه', '', 'تخ', 'ریز', 'ه', 'کردن', '!', 'چراغ', 'خواب']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
50,"['ر', 'ترا', 'خوب', 'و', 'سبک', 'و', 'خو', 'دس', 'و', 'دارا', 'قدر', 'مناسب', 'و', 'تما', 'قسم', '', 'صور', 'را', 'به', 'شکل', 'مناسب', 'اصلاح', 'میکنه', '.', '\r', 'تو', 'دفترچه', 'راهنما', 'نوشته', 'تیغه', '', 'خارج', 'سال', 'یکبار', 'باید', 'عوض', 'بشه', 'که', 'من', 'متوجه', 'شد#شو', 'منظور', 'چیه', 'و', 'از', 'کجا', 'باید', 'قطعه', 'را', 'در', 'آینده', 'تهیه', 'کرد#کن', '.', 'ga', '20', 'ر', 'ترا']",recommended,recommended,recommended,recommended,recommended
51,"['تازه', 'به', 'دس', 'رسید', 'ظاهر', 'زیبا', 'داره', 'از', 'خرید', 'راض', 'هس', 'عال', 'و', 'ظاهر', 'زیبا']",recommended,recommended,recommended,recommended,recommended
52,"['من', 'سالهاس', 'مشتر', 'دیج', 'کال', 'اما', 'اولین', 'باره', 'نظر', 'ارسال', 'میکن', '.', '.', '.', '.', 'چون', 'واقعا', 'میخوا', 'پیشنهاد', 'کن', 'این', 'کوله', 'رو', 'خرید#خر', '.', '.', '.', 'من', 'تو', 'حراج', 'خرید', 'و', 'واقعا', 'مطمئن', 'بود#باش', 'اون', 'چیز', 'که', 'میخوا', 'از', 'آب', 'در', 'بیاد', 'اما', 'فرا', 'از', 'انتظار', 'بود#باش', 'واقعا', 'بدون', 'نقص']",recommended,recommended,recommended,recommended,recommended
53,"['نسب', 'به', 'پول', 'که', 'میدید', 'اصلا', 'انتظار', 'اینکه', 'وقت', 'بدستتون', 'میرسه', 'بگید', 'وا', 'چه', 'خرید', 'خوب', 'داشت#دار', 'کفش', 'معمول', 'با', 'قیم', 'متوسط']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
54,"['واقعا', '""', 'با', 'این', 'محصول', 'دیج', 'کالا', 'زیر', 'سوال', 'میره', '.', 'پش', 'از', 'خرید', 'این', 'اسباب', 'باز']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
55,"['کیف', 'چر', 'بسیار', 'پایین', 'بود#باش', '.', 'وجود', 'زدگ', 'و', 'پوسیدگ', 'در', 'رو', 'کیف', 'کاملا', 'مشهود', 'بود#باش', '.', 'کا', 'تولید', 'مل', 'توا', 'با', 'توجه', 'به', 'کیف', 'مواد', 'اولیه', 'کاشت#کار', 'رفته', 'باشه', 'و', 'احترا', 'به', 'حقوق', 'مصرف', 'کننده', 'ه', 'رعا', 'بشه', '.', 'به', 'امید', 'رسیدن', 'به', 'همچین', 'روز', '.', '.', '.', '.', '.', 'بسیار', 'نامرغوب']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
56,"['زیبا', '#هست', 'از', 'مدل', '', 'دیگه', 'مثل', 'پارس', '.', '.', '.', 'بنظر', 'زیبا', '', 'با', 'کیف', '', '#هست', 'جنس', 'و', 'زیبا']",recommended,recommended,recommended,recommended,recommended
57,"['در', 'حد', 'متوسط', 'هدفون', 'بسیار', 'عال', 'و', 'اقتصاد', 'اس', 'زیبا', 'و', 'با', 'کیف']",recommended,recommended,recommended,recommended,recommended
58,"['جنس', 'به', 'هیچ', 'وجه', 'کرو', 'وانادیو', 'نیس', 'بسیار', 'نرمه', 'و', 'راح', 'خورده', 'میشه', '\r', 'ابزار', 'آل', 'را', 'حتما', 'برد#بر', 'خرید#خر', 'و', 'به', 'توضیح', 'و', 'تعریف', 'فروشنده', 'توجه', 'کرد#کن', 'برد#بر', 'خرید#خر']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
59,"['اصلا', 'باتصویر', 'نمیخونه', 'خیل', 'کوچیک', 'تره', '\r', 'از', 'ریسه', 'اصلا', 'باتصویر', 'نمیخونه', 'خیل', 'کوچیک', 'تره', '\r', 'از', 'ریسه', 'ال', 'ا', 'د', 'قدیمیا', 'یک', 'بزرگ', 'ا', 'د', 'قدیمیا', 'یک', 'بزرگ', 'برا', 'داخل', 'خونه', 'فقط', 'پیشنهاد', 'مید']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
60,"['در', 'کل', 'از', 'خرید', 'خود', 'راض', 'هس', '،', 'حدود', '4', 'ماه', 'میشه', 'استفاده', 'میکن', '.', '\r', 'نسب', 'به', 'قیم', 'مدل', '', 'غیرچرم', 'این', 'مدل', 'ارز', 'خرید', 'رو', 'داره', '،', 'فقط', 'کم', 'بدنه', 'ضعیف', 'هس', 'و', 'کم', 'شک', 'میندازه', 'تو', 'نقاط', 'که', 'ب', 'استفاده', 'میشه', 'که', 'اون', 'با', 'تغییر', 'ارتفاع', 'هر', 'جند', 'ماه', 'یک', 'بار', 'قابل', 'حل', 'هس', '.', 'کیسه', 'چرم']",recommended,recommended,recommended,recommended,recommended
61,"['من', 'این', 'محصول', 'رو', '.', 'تو', 'پیشنهاد', 'ویژه', 'خریدار', 'کرد#کن', 'و', 'پشیمون', 'حت', 'با', 'پیشنهاد', 'ویژه', 'ه', 'نم', 'ارزه', 'کتر', 'و', 'قور']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
62,"['چند', 'ماهه', 'به', 'دس', 'رسیده', 'وکاملا', 'از', 'راض', 'هس', 'خیل', 'خوب', 'شارژ', 'میکنه', '2', 'تا', '3', 'تا', 'گوش', 'رو', 'ول', '', 'مقدار', 'دیر', 'شارژ', 'میشه', 'شارژر', 'همراه']",recommended,recommended,recommended,recommended,recommended
63,"['حالا', 'که', 'گرون', 'گرون', 'خرید', 'انقدر', 'قیمتهارو', 'کاه', 'دادین', '؟!!!!', '۲۷۰', 'هزار', 'تومن', 'ضرر', 'کرد#کن', '.', 'کاه', 'قیم']",recommended,recommended,recommended,recommended,recommended
64,"['حتما', 'پیشنهاد', 'میکن', 'پشیمون', 'نمیشید', 'دریل', 'خوب', 'و', 'با', 'کیف']",recommended,recommended,recommended,recommended,recommended
65,"['خیل', 'عالیه', 'با', 'اصلا', 'زود', 'خال', 'نمیشه', 'به', 'ساع', 'در', 'نزدیک', 'قیم', 'خود', 'فقط', 'خودشه', 'خیل', 'عالیه', 'با', 'اصلا', 'زود', 'خال', 'نمیشه', 'به', 'ساع', 'در', 'نزدیک', 'قیم', 'خود', 'فقط', 'خودشه']",recommended,recommended,recommended,recommended,recommended
66,"['اندازه', 'کوچیک', 'ین', 'به', 'دکمه', '', 'فشار', 'وارد', 'میکنه', 'مجبور', 'میش', 'از', 'داخل', 'پ', 'دکمه', '', 'رو', 'خال', 'کن', 'تا', 'بتون', 'از', 'استفاده', 'کن', '.', 'حداقل', 'واسه', 'من', 'که', 'اینطور', 'بوده', 'اندازه', 'کوچک']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
67,"['وحشتناک', 'سرعتو', 'ک', 'میکنه', 'کاه', 'زیاد', 'سرع']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
68,"['خیل', 'خوبه', 'ال', 'چند', 'بار', 'هس', 'دار', 'استفاده', 'میکن', 'و', 'از', 'راض', '#هست', 'غذا', 'تو', '۴۵', 'دقیقه', 'ا', 'پخته', 'میشه', 'و', 'ک', 'صدا', 'هس', 'و', 'خیل', 'راح', 'بازو', 'بسته', 'میشه', 'بدون', 'زحمت', 'زودپز']",recommended,recommended,recommended,not_recommended,not_recommended
69,"['من', 'خود', 'جزو', 'افراد', 'بود#باش', 'که', 'نزدیک', 'سیزده', 'ساله', 'از', 'انواع', 'فیل', 'سرک', 'اع', 'از', 'روغن', '،', 'هوا', 'و', 'اتاق', 'استفاده', 'میکرد', 'ول', 'به', 'تازگ', 'متوجه', 'و', 'اطلاع', 'یاف', 'که', 'فیل', 'گاج', 'باکیف', '', 'از', 'فیل', 'سرک', 'بود#باش', 'و', 'ه', 'چنین', 'قیم', 'بمراتب', 'مناسب', 'ترب', 'نسب', 'به', 'سرک', 'داشت#دار', 'و', 'طرف', 'فروشنده', 'که', 'دا', 'روغن', 'فیل', 'را', 'به', 'من', 'می\u200cفروخ', '.', 'واقعا', 'به', 'اثب', 'کرد#کن', 'که', 'گاج', 'باکیف', '', 'از', 'سرک', 'بود#باش', '.', 'بررس', 'فیل', 'سرک']",not_recommended,recommended,recommended,recommended,recommended
70,"['عال', '.', 'بود#باش', 'به', '.', 'صدا', 'رو', 'داره', 'عال', 'بود#باش']",recommended,recommended,recommended,recommended,recommended
71,"['برا', 'ورزش', 'معمول', 'و', 'حرفه', 'ا', 'میشه', 'از', 'به', 'راحت', 'استفاده', 'کرد#کن', '.', 'میز', 'سفت', 'مناسبه', '.', 'کوچیکه', 'و', 'راح', 'حمل', 'میشه', '.', 'بسته', 'بند', 'ا', 'ه', 'برا', 'نگه', 'دار', 'داره', '.', 'مناسب', 'برا', 'ورز', '', 'تخصص', 'و', 'غیرتخصص']",recommended,recommended,recommended,recommended,recommended
72,"['من', 'خرید', 'اما', 'متاسفانه', 'به', 'دو', 'هفته', 'رسید#رس', 'که', 'زنجیر', 'تغییر', 'رنگ', 'داد', 'دوا', 'ک']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
73,"['با', 'دومین', 'استفاده', 'در', 'باشگاه', 'لاستیک', 'رو', 'مفصل', 'انگشتا', 'پ', 'دستک', 'تکه', 'تکه', 'شد#شو', 'دستک', 'بدنساز']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
74,"['ماشین', 'کار', 'راه', 'انداز', 'ب', 'نسب', 'قیمت', 'م', 'ارزه', 'عال', 'نسب', 'ب', 'هزینه', 'ا', 'ک', 'میکنید']",recommended,recommended,recommended,recommended,recommended
75,"['جنس', 'و', 'چسبندگ', 'عالیه', 'اما', 'کل', 'صفحه', 'رو', 'نمیپوشونه', 'متاسفانه', '.', 'با', 'این', 'دید', 'اگر', 'بخرین', '،', 'ناراض', 'نمیشید', 'از', 'خریدتون', 'مثل', 'من', '.', 'کل', 'صفحه', 'رو', 'نمیپوشونه']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
76,"['چیبندگ', 'خوب', 'داره', 'و', 'رول', 'بزرگ', 'بود#باش', 'و', 'من', 'فک', 'میکرد', 'کوچیکه', '،', 'راض', 'ا', 'راض', 'ا']",recommended,recommended,recommended,recommended,recommended
77,"['بو', 'خوب', 'و', 'قابل', 'قبول', 'داره', '.', 'پخ', 'بو', 'خیل', 'خوب', 'داره', 'ولیکن', 'ماندگار', 'زیاد', 'نداره', 'پخ', 'بو', 'عال']",recommended,recommended,recommended,recommended,recommended
78,"['درخواس', 'مرجوع', 'کردن', 'کاسترو', 'دار', 'خیل', 'داد#ده', 'ظرفیت', 'ب', 'از', '10000', 'میل', 'آمپر', 'نیس', 'خیل', 'کیف', 'پایینه', 'خیل', 'بد', 'اس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
79,"['من', 'این', 'مود', 'را', 'حدود', '۱', 'سال', 'و', 'ن', 'پ', 'خرید', 'از', 'نظر', 'آنتن', 'ده', 'عالیه', 'و', 'نسب', 'به', 'چند', 'مود', 'دیگه', 'که', 'استفاده', 'کرد#کن', 'از', 'جمله', 'مودم', 'خود', 'ایرانسل', 'اصلا', 'قابل', 'مقایسه', 'نیس', 'و', 'اون', 'انگ', 'کوچیک', 'این', 'مود', 'ه', 'حساب', 'نمیشن', '.', 'یک', 'از', 'به', '', 'بازار']",recommended,recommended,recommended,recommended,recommended
80,"['با', 'سلا', 'خدم', 'همه', 'دوستان\r', 'تجربه', 'یک', 'ساله', 'خرید', 'این', 'پرین', 'ثاب', 'کرد#کن', 'که', 'پرین', 'قدرتمند', 'و', 'با', 'کیفیت', 'اس', '.', 'و', 'این', 'پرین', 'نسب', 'به', 'سایر', 'پرینتر', 'ه', 'رده', 'یه', 'سرو', 'گردن', 'بالاتره', '.', 'کیف', 'و', 'سرع', 'چاپ', 'عال', 'داره', '.', 'تن', 'مشکل', 'این', 'پرین', 'سروصدا', 'پرین', 'هنگا', 'کار', 'اس', '.', 'کارتریج', 'دو', 'تیکه', 'این', 'پرین', 'باعث', 'این', 'ایراد', 'گردیده', '.', 'افزون', 'بر', 'این', 'اچ', 'پ', 'با', 'استفاده', 'از', 'نسل', 'جدید', 'کارتریج', '', 'در', 'پرین', '', 'خود', 'قصد', 'صرفه', 'جو', 'در', 'هزینه', 'مواد', 'مصرف', 'گرفته', 'و', 'متاسفانه', 'به', 'همین', 'خاطر', 'قیم', 'کارتریج', 'این', 'نوع', 'مدل', 'از', 'پرین', 'بالا', 'م', 'بود#باش', '.', 'البته', 'این', 'کارتریج', 'قابل', 'شارج', 'م', 'بود#باش', 'و', 'جا', 'نگران', 'از', 'این', 'باب', 'وجود', 'داشت#دار', '.', 'تجربه', 'ا', 'یک', 'ساله']",recommended,recommended,recommended,not_recommended,not_recommended
81,"['روغن', 'ایگل', 'ایشالا', 'که', 'کره', 'ا', 'باشه', 'من', 'راض', 'برا', 'رانا', 'استفاده', 'کرد#کن', 'خیل', 'خیل', 'گ', 'تا', 'این', 'نظرمو', 'جلب', 'کرد#کن', 'قیمت', 'برا', 'مه', 'بود#باش', 'مه', 'اون', 'sn', 'بودن', 'بود#باش', 'که', 'منو', 'مجاب', 'کرد#کن', 'گرفت#گیر', 'صدا', 'موتور', 'آرو', 'شد#شو', 'دور', 'گرفتن', 'موتور', 'به', 'شده', 'که', 'البته', 'چون', 'وق', 'روغن', 'بوده', 'اینطور', 'شده', 'روغن', 'قبل', 'موتول', 'فرانسه', 'بود#باش', 'ول', 'sm', 'بود#باش', 'خوب', 'بود#باش', 'ول', 'احساس', 'میکن', 'این', 'بهتره', 'یه', 'مشکل', 'دا', 'دقیقا', 'بعد', 'روغن', 'درس', 'شد#شو', 'حالا', 'یا', 'همز', 'بود#باش', 'یا', 'از', 'روغن', 'بود#باش', 'اون', 'این', 'بود#باش', 'صبحا', 'ینمه', 'استار', 'ب', 'میخورد', 'ال', 'تک', 'استار', 'شده', 'روغن', 'عال']",recommended,recommended,recommended,recommended,recommended
82,"['چون', 'کند', 'شارژ', 'م', 'کنه', 'بدرد', 'نم', 'خوره', 'کند', 'شارژ', 'م', 'کنه']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
83,"['سلا', 'دوس', 'بعد', 'از', 'استفاده', 'چراغ', 'چک', 'تویوتا', 'کمر', '۲۰۰۷', 'خامو', 'شد#شو', 'چراغ', 'چک', 'موتور', 'خامو', 'شد#شو']",recommended,not_recommended,not_recommended,not_recommended,not_recommended
84,"['من', 'قبلا', 'نظر', 'مثب', 'نسب', 'به', 'این', 'محصول', 'رو', 'داد', 'و', 'خیل', 'دوس', 'دا', 'ول', 'اال', 'بعد', 'از', 'چند', 'بار', 'استفاده', 'متوجه', 'شد#شو', 'که', 'لوله', 'داخل', 'بر', 'اثر', 'گرما', 'ذوب', 'شده', 'و', 'ال', 'به', 'صور', 'بسیار', 'خطرناک', 'آت', 'میده', 'بیرون', '.', '.', '.', 'ساخت#ساز', 'به', 'فکر', 'جون', 'مرد', 'بود#باش', 'و', 'فقط', 'به', 'فکر', 'جیبشون', 'بوده', 'اگه', 'ایراد', 'برطرف', 'بشه', 'حرف', 'نداره', 'افتضاح', 'یکبار', 'مصرف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
